src,tgt,complexity_score,quality_score,tagalog_complexity,is_augmented,uses_calamancy
nagpuyat ako para sa wala ediwow grammys 🤡 🤡 🤡,nagpuyat ako para sa wala ediwow grammys .,11.25,0.9,2.5,False,True
Di na dapat yan manalo . It  s time for him to rest . Di ba lagi nta sinasabi pagod na sya at he will resign,di na dapat yan manalo . it  s time for him to rest . di ba lagi nta sinasabi pagod na siya at he will resign .,16.05,0.8,2.5,False,True
makikipagsuntukan talaga q kay satanas pag totoo to,makikipagsuntukan talaga ako kay satanas pag totoo to .,10.65,0.8,2.5,False,True
ewan ko kung may ganun din ba sa inyo huhu pero ako talaga kahit colors ata walang tumagal ng isang buwan na iyun lang talaga or yung iisa lang ? huhu,ewan ko kung may ganun din ba sa inyo huhu pero ako talaga kahit colors ata walang tumagal ng isang buwan na iyun lang talaga or yung iisa lang ? huhu .,17.55,0.9,2.5,False,True
HAHAHAHAHAA PARANG KAHIT AKO GUSTO KO LAGI KATEXT SI ALONZO E,hahahahahaa parang kahit ako gusto ko lagi katext si alonzo e.,11.55,0.8,2.5,False,True
Parang nilalagnat nanaman ako za,parang nilalagnat nanaman ako za .,9.75,0.8,2.5,False,True
parang 2 weeks ko na tong inaaraw araw :)) open.spotify.com/track/2m6Ko …,parang to weeks ko na tong inaaraw araw ) .,11.55,0.8,2.5,False,True
yung vfx talaga ng riot kahit saang laro nila never ceases to impress,yung vfx talaga ng riot kahit saang laro nila never ceases to impress .,12.15,0.9,2.5,False,True
INAABOT NG 100 + YUNG PLAYLIST / LIKED SONGS NIO SA SPOTIFY ? ? ?,inaabot ng 100 yung playlistliked songs nio sa spotify ?,12.75,0.9,2.5,False,True
ANG PRETTY PUTANGINA PARANG HINDI BARDAGOL 😭 😫 ❤ ️,ang putangina parang hindi bardagol .,11.25,0.9,2.5,False,True
Hala uy bat parang same kami lagi ng ginagawa 😃,hala uy bat parang same kami lagi ng ginagawa .,11.25,0.9,2.5,False,True
"hindi naman po masakit , parang kagat lang naman po ng dinosaur ganun 🤏🏻","hindi naman po masakit , parang kagat lang naman po ng dinosaur ganun .",12.45,0.9,2.5,False,True
"Magdala ka ng escort , yaman ka di ba ? Dagdagan mo na din ng ambulansya .","magdala ka ng escort , yaman ka di ba ? dagdagan mo na din ng ambulansya .",13.35,0.9,2.5,False,True
Parang iba naman ako wahahhaha,parang iba naman ako wahahhaha .,9.75,0.8,2.5,False,True
@kathlyn_qt basahin mo . [ Ang gagaling talaga wala akong ambag dito ah ],basahin mo . ang gagaling talaga wala akong ambag dito ah .,12.45,0.9,2.5,False,True
nagyayaya uminom . sis navaccine talaga ako,nagyayaya uminom . sis navaccine talaga ako .,10.35,0.8,2.5,False,True
Ang gwapo mo talaga Attorney . Sana makita ka namin ulit na kagaya yong ngiti mona kasama mo pa si ate Mahal . WeMissYouMahMygz # MygzMolino,ang gwapo mo talaga attorney . sana makita ka namin ulit na kagaya yong ngiti mona kasama mo pa si ate mahal . wemissyoumahmygz .,16.05,0.9,2.5,False,True
"IC na medyo WTS Twice Candybong Z Unsealed Class A , not official but has the same features and can connect to the app Complete Inclusions + Unofficial Jeongyeon Cbz PC Can send photos and videos na gumagana talaga Rfs : Need funds P875 full cod on shopee Dm if interested","ic na medyo wts twice candybong z unsealed class a , not official but has the same features and can connect to the app complete inclusions unofficial jeongyeon cbz pc can send photos and videos na gumagana talaga rfs : need funds p875 full cod on shopee dm if interested .",23.55,0.8,2.5,False,True
Oo eh 😅 i plead guilty as charged . Sue me na lang lol,oo eh i plead guilty as charged . sue me na lang laugh out loud .,14.45,0.8,2.5,False,True
qt talaga pupper ng happy crush q 🥺,qt talaga pupper ng happy crush ako .,10.65,0.7,2.5,False,True
JONGIN DI MO BA TALAGA KAMI PWEDENG JOWAIN ISA ISA,jongin di mo ba talaga kami pwedeng jowain isa isa .,11.25,0.6,2.5,False,True
ito yung vid 🤰 🏻sobrang linaw naman na stem cuts   yan hello 🤡 😂,ito yung vid sobrang linaw naman na stem cuts   yan hello .,12.45,0.8,2.5,False,True
"like lahat kami bagets tas yung mama q lang yung parent na sumama pak . pati yung di invited sa gala namin , sumasama 😭","like lahat kami bagets tas yung mama ako lang yung parent na sumama pak . pati yung di invited sa gala namin , sumasama .",15.75,0.9,2.5,False,True
di ba ang weird nung situation nila na ewan 😭 ? ? ok tama team dencio pa rin,di ba ang weird nung situation nila na ewan ? ? ok tama team dencio pa rin .,13.65,0.7,2.5,False,True
kaya inis na inis sila sakin kasi nga naka speaker pa ako madaling araw mga togtog parang nag party hahahaja,kaya inis na inis sila sakin kasi nga naka speaker pa ako madaling araw mga togtog parang nag party hahahaja .,14.25,0.8,2.5,False,True
SA TOTOO LANG,sa totoo lang .,9.15,0.7,2.5,False,True
😂 😂 Di ako mapanakit .. Ako lang yong sinasaktan nila 😔 😔,di ako mapanakit .. ako lang yong sinasaktan nila .,12.15,0.8,2.5,False,True
HAHAHAHAHAH buti di ka nagugulat bes ? 😂,hahahahahah buti di ka nagugulat bes ?,10.65,0.8,2.5,False,True
Shhizzz . Yung aksidente mong nabuksan yung gc niyo kung saan  di ka nagpaparamdam . 😩 😵 😂 🤦 🙋,shhizzz . yung aksidente mong nabuksan yung gc niyo kung saan  di ka nagpaparamdam .,14.25,0.8,2.5,False,True
"If it came from St Lukes nga , sana may header from their hospital ? Not sure if may sample drug test report ba na pwede icompare ?","if it came from st lukes nga , sana may header from their hospital ? not sure if may sample drug test report ba na pwede icompare ?",16.65,0.8,2.5,False,True
BAKIT NAMAN KASI PARANG PINAG BIYAK NA ITLOG SILA ANGEL,bakit naman kasi parang pinag biyak na itlog sila angel .,11.25,0.8,2.5,False,True
ANO NA MGA DI BA KUMAIN TO WALANG ENERGY,ano na mga di ba kumain to walang energy .,10.95,0.8,2.5,False,True
These two idiots are so entertaining hahahahahahaha,these two idiots are so entertaining hahahahahahaha .,10.35,0.8,2.5,False,True
Pwede nyo naman tanungin ang St . Lukes di ba ?,pwede nyo naman tanungin ang st . lukes di ba ?,11.55,0.9,2.5,False,True
Di naman ako defensive . Na offend ka lang 😂 totoo naman na magnanakaw pamilya nya diba ? Anong mali dun ?,di naman ako defensive . na offend ka lang totoo naman na magnanakaw pamilya nya diba ? anong mali dun ?,14.85,0.8,2.5,False,True
"tamad kayo ,  di ba ? invidious.tiekoetter.com/GxUxTtdkW2E","tamad kayo ,   di ba ?",12.35,0.8,2.5,False,True
hala ka kahsjss   di ba bawal yon 😭 😭 pero okay lang at least tamang tao po pinagpupuyatan,hala ka kahsjss   di ba bawal yon pero okay lang at least tamang tao po pinagpupuyatan .,13.65,0.8,2.5,False,True
mayda talaga nak nacconvert everytime magstory ak kan yeonjun HAJSHSJAHAHA i m doing my job well ^__^,mayda talaga nak nacconvert everytime magstory ak kan yeonjun hajshsjahaha i m doing my job well _ _ .,13.35,0.8,2.5,False,True
talaga ba magkano un sa NTF ELCOCK ulit ?,talaga ba magkano un sa ntf elcock ulit ?,10.95,0.7,2.5,False,True
Nasa qatar ako sis HAHAHAHAHAHAH,nasa qatar ako sis hahahahahahah .,9.75,0.8,2.5,False,True
Natapos ko naman Art of War pero parang ayaw ko nang lumaban us2 q na lang magpahinga forevs :>,natapos ko naman art of war pero parang ayaw ko nang lumaban us2 ako na lang magpahinga forevs :,13.95,0.8,2.5,False,True
"Anubaaaa ... in a real street fight , there  s no such thing as a moral code so you can hit below the belt all you want . Once the nuts are scrambled , THEN , you bash their brains in . Geezaz ...","a real street fight , there  s no such thing as a moral code so you can hit below the belt all you want . once the nuts are scrambled , then , you bash their brains in . geezaz .",21.45,0.8,2.5,False,True
siguro te pati sila inaantok na din,siguro te pati sila inaantok na din .,10.35,0.8,2.5,False,True
"“ May daya naman kasi yang mga yan ! Di ka naman talaga mananalo , kaya mahirap . Swerte swerte lang yan . Di ka lang siguro sinuswerte . ” Jun replied as he tried to calm his boyfriend .","may daya naman kasi yang mga yan ! di ka naman talaga mananalo , kaya mahirap . swerte swerte lang yan . di ka lang siguro sinuswerte . jun replied as he tried to calm his boyfriend .",20.25,0.8,2.5,False,True
KAPIT LANG PARA SA ENHA,kapit lang para sa enha .,9.75,0.7,2.5,False,True
Pag ito di pa talaga nanalo ewan ko nalang talaga sayo grammys hinayupak ka,pag ito di pa talaga nanalo ewan ko nalang talaga sayo grammys hinayupak ka .,12.45,0.8,2.5,False,True
Marunong lang tlgang tumulong si Sirr Alan Peter . d katulad puro paninira wala ka nman dulot ur ambag sa bansa 😅,marunong lang tlgang tumulong si sirr alan peter . d katulad puro paninira wala ka nman dulot ur ambag sa bansa .,14.85,0.9,2.5,False,True
babasahin b 2 parang d nman,babasahin b to parang d nman .,12.05,0.8,2.5,False,True
GAGO PARANG AKO LANG NUNG MAY PA HEART YUNG SI ANO HAHAHSHSHAHAHAHGABABABA,gago parang ako lang nung may pa heart yung si ano hahahshshahahahgabababa .,11.85,0.8,2.5,False,True
pwede namang mag adjust at umintindi pero bakit parang na e invalidate lang yung feelings :( # KyJiTalks2,pwede namang mag adjust at umintindi pero bakit parang na e invalidate lang yung feelings .,13.65,0.8,2.5,False,True
There is an awkwardness to some Thai BL can be equal parts adorable and cringe - worthy 🤣 🤣 🤣 # GoldenBlood,there is an awkwardness to some thai bl can be equal parts adorable and cringe - worthy .,14.85,0.8,2.5,False,True
MALING MALI TALAGA MAG TIKTOK NG GANITONG ORAS PUTANGINA NAGKA - SPARKS TULOY PONYEMAS,maling mali talaga mag tiktok ng ganitong oras putangina nagka - sparks tuloy ponyemas .,12.45,0.7,2.5,False,True
sino ba naman ako para magkaron ng maayos na buhay  di ba xd,sino ba naman ako para magkaron ng maayos na buhay   di ba xd .,12.15,0.9,2.5,False,True
"Kung ayaw niyo , Best OPM album na lang 😂 # Grammys","kung ayaw niyo , best opm album na lang .",11.85,0.8,2.5,False,True
It  s your OPINION po . I just addressed your question about the authenticity of the specimen since I underwent drug test before .,it  s your opinion po . i just addressed your question about the authenticity of the specimen since i underwent drug test before .,15.45,0.8,2.5,False,True
Leche ka din ! If I know isa ka sa nag aabang mabigyan !,leche ka din ! if i know isa ka sa nag aabang mabigyan !,12.45,0.9,2.5,False,True
exactly 😭 its not like that fashion style is only made for bp jusko kakaloka 😭 binibig deal nila lahat halatang mga uhaw sa cb jk,exactly its not like that fashion style is only made for bp jusko kakaloka binibig deal nila lahat halatang mga uhaw sa cb jk .,16.05,0.9,2.5,False,True
exactly 😭 its not like that fashion style is only made for bp jusko kakaloka 😭 binibig deal nila lahat halata mga uhaw sa cb jk,exactly its not like that fashion style is only made for bp jusko kakaloka binibig deal nila lahat halatang mga uhaw sa cb jk .,16.05,0.9,2.5,True,True
TARO SUNGCHAN TAEYONG MARK JAEHYUN JUNGWOO . SINO NAKA GREEN SA GITNA 😭,taro sungchan taeyong mark jaehyun jungwoo . sino naka green sa gitna .,14.15,0.9,2.5,False,True
"Mga ses ! Wala kayong mapapala jan sa taong yan . Sine spaces time immemorial ganyan na yan , walang character development . Kayo lang ma stress . I say mute block or ignore ! Thank you !","mga ses ! wala kayong mapapala jan sa taong yan . sine spaces time immemorial ganyan na yan , walang character development . kayo lang ma stress . i say mute block or ignore ! thank you !",19.65,0.9,2.5,False,True
"Mga ses ! Wala kayong mapapala jan sa tao yan . Sine spaces time immemorial ganyan na yan , walang character development . Kayo lang ma stress . I say mute block or ignore ! Thank you !","mga ses ! wala kayong mapapala jan sa taong yan . sine spaces time immemorial ganyan na yan , walang character development . kayo lang ma stress . i say mute block or ignore ! thank you !",19.65,0.9,2.5,True,True
ako lang ba yung may boss na tumatawag pa din after office hours or weekends ? ? ?,ako lang ba yung may boss na tumatawag pa din after office hours or weekends ?,13.65,0.8,2.5,False,True
Kukulit nyo nalang talaga e HAHAHAHHAA,kukulit nyo nalang talaga e hahahahhaa .,12.05,0.8,2.5,False,True
natatawa ako sa tawa ni tita jin HAHAHAHAHHAHIWBAJAB # 5GSpace,natatawa ako sa tawa ni tita jin hahahahahhahiwbajab .,11.25,0.9,2.5,False,True
"It  s yet another moment for me to work and develop my character . Lately , medyo blurry na tayo . Madaming taong unintentionally nasaktan with unresolved issues . Di tayo ganito , parang walang pinagkatandaan , Ace .","it  s yet another moment for me to work and develop my character . lately , medyo blurry na tayo . madaming taong unintentionally nasaktan with unresolved issues . di tayo ganito , parang walang pinagkatandaan , ace .",19.95,0.8,2.5,False,True
"It  s yet another moment for me to work and develop my character . Lately , medyo blurry na tayo . Madaming tao unintentionally nasaktan with unresolved issues . Di tayo ganito , parang walang pinagkatandaan , Ace .","it  s yet another moment for me to work and develop my character . lately , medyo blurry na tayo . madaming taong unintentionally nasaktan with unresolved issues . di tayo ganito , parang walang pinagkatandaan , ace .",19.95,0.8,2.5,True,True
Bobo mo naman umintindi what if nga e parehas sila manalo Halata mo kapag dds mahina sa reading comprehension,bobo mo naman umintindi what if nga e parehas sila manalo halata mo kapag dds mahina sa reading comprehension .,13.95,0.9,2.5,False,True
Bardagulan nanaman ? Di ba kayo napapagod ?,bardagulan nanaman ? di ba kayo napapagod ?,10.65,0.8,2.5,False,True
Kahit ako . Para sa boys support talaga .. Kingina talaga nuh di nawawala mga user sa mundo .,kahit ako . para sa boys support talaga .. kingina talaga nuh di nawawala mga user sa mundo .,13.95,0.9,2.5,False,True
“ That is why I have only been watching her for all these years . ” Hyun anuna mga galawan at linyahan talaga natin ‘ no second lead na second lead na napakasakit 😭 😭 😭 # TheKingsAffection # TheKingsAffectionEp14,that is why i have only been watching her for all these years . hyun anuna mga galawan at linyahan talaga natin no second lead na second lead na napakasakit .,20.25,0.8,2.5,False,True
Mag babasa pa nga ulit ako ng hn12 e 😭 😭,mag babasa pa nga ulit ako ng hn12 e.,11.55,0.9,2.5,False,True
"235 . tw // wala lang , baka mahimatay kayo sa kilig , ang gwapo ni yonjen","235 . tw wala lang , baka mahimatay kayo sa kilig , ang gwapo ni yonjen .",13.35,0.9,2.5,False,True
Paano natin kaya sila ma - engganyo mag engage kahit sa tweets lang ni @SB19TrendsPH ? Sobrang baba talaga eh . It ’s like they don’t care ? Puzzling ! ! ? They know we have to do the work right ? @SB19Official # SB19 # Bazinga_SB19,paano natin kaya sila ma - engganyo mag engage kahit sa tweets lang ni ? sobrang baba talaga eh . its like they dont care ? puzzling ! ! ? they know we have to do the work right ?,24.65,0.9,2.5,False,True
Hoy hala gagi di nya ba alam na mejo sensitive yung pag gamit ng de*u*u word na yan kasi may nabasa akong thread minsan dito like di daw sya basta basta ginagamit .,hoy hala gagi di nya ba alam na mejo sensitive yung pag gamit ng deuu word na yan kasi may nabasa akong thread minsan dito like di daw siya basta basta ginagamit .,18.15,0.9,2.5,False,True
Kahit cno maaalibadbaran kapag nakita ka .,kahit cno maaalibadbaran kapag nakita ka .,10.35,0.8,2.5,False,True
"Grabe ! Na miss mo talaga ako , ano ?","grabe ! na miss mo talaga ako , ano ?",11.25,0.8,2.5,False,True
"Diploma nga napeke nya e , drug test result pa kaya ? Susko ! Syapaba ?","diploma nga napeke nya e , drug test result pa kaya ? susko ! syapaba ?",13.05,0.8,2.5,False,True
Kng team abroad ka . Hindi uso ang pahinga .. Hanggat my part time job na pwd ka . Papasukin mo talaga ..,kng team abroad uso ang my part time job na pwd mo talaga .,15.15,0.9,2.5,False,True
Hahaahaahaaha parang may kilala ako,hahaahaahaaha parang may kilala ako .,9.75,0.8,2.5,False,True
Kawawang OFW Hindi kayang tulugan ng gobyerno . Ng pilipinas … wala daw budget .. mga sinugaling .. hawak ninyo ayaw ninyo Lang ibigay tlaga sa OFW,kawawang ofw hindi kayang tulugan ng gobyerno . ng pilipinaswala daw budget .. mga sinugaling .. hawak ninyo ayaw ninyo lang ibigay tlaga sa ofw .,16.35,0.9,2.5,False,True
Okay na yan sa enhypen ka naghintay atleast di ba di sa maling tao,okay na yan sa enhypen ka naghintay atleast di ba di sa maling tao .,12.45,0.9,2.5,False,True
AYARN YUNG MGA MATA NI SZWARC GAGI PARANG HINIHILA AKO,ayarn yung mga mata ni szwarc gagi parang hinihila ako .,11.25,0.6,2.5,False,True
goodmorning ganto pala feeling ng iniwan 😃,goodmorning ganto pala feeling ng iniwan .,10.35,0.9,2.5,False,True
goodmorni ganto pala feeling ng iniwan 😃,goodmorning ganto pala feeling ng iniwan .,10.35,0.9,2.5,True,True
goodmorning ganto pala feeli ng iniwan 😃,goodmorning ganto pala feeling ng iniwan .,10.35,0.9,2.5,True,True
sino to di ata ako makakatulog di ba to dream ? ? ? parang si mark yung nasa gitna but it cant be mark if new unit to,sino to di ata ako makakatulog di ba to dream ? parang si mark yung nasa gitna but it cant be mark if new unit to .,16.65,0.8,2.5,False,True
Lipat kaya ako stream sa Rai hehe,lipat kaya ako stream sa rai hehe .,10.35,0.9,2.5,False,True
omg i miss enchanted kingdom ! ! 😭 # 5GSpace,oh my god i miss enchanted kingdom !,11.25,0.8,2.5,False,True
