src,tgt
what if si tae yung laman ng last sealed na stbo mots br ko 😵,What if Tae is inside the last sealed STBO MOTS BR I have? 😵
what if mine po chz,What if it's mine? Just kidding.
WHAT IF LNG NMN DI BA SURE 😩,"WHAT IF ONLY, RIGHT, FOR SURE 😩"
"Tambahan kasus aktif 49 dari lembaga pemasyarakatan di Ba’a, Kabupaten Rote Ndao, menjadi alasan bagi pemerintah daerah menaikkan status pemberlakuan pembatasan kegiatan masyarakat dari level 2 ke level 3. #Nusantara #AdadiKompas kompas.id/baca/nusantara/202…",An additional 49 active cases from the Ba'a Correctional Institution in Rote Ndao Regency became the reason for the local government to raise the status of community activity restrictions from level 2 to level 3. #Nusantara #AdadiKompas kompas.id/baca/nusantara/202…
Same :),Same :)
Ayy nginatngat ko ata yan nung birthday ko akala ko pulutan HAHAHAHAHA CHAROT,"Oh, I think I gnawed on that during my birthday, I thought it was a bar snack HAHAHAHAHA JUST KIDDING."
Sorry akala ko chicken eh 😭😭,"Sorry, I thought it was chicken 😭😭"
Sosorry na nga di ba??? 🙄,"I already said sorry, didn't I??? 🙄"
Oo nga rold di ba pwede?😭😭,"Yes, lord, isn't it allowed? 😭😭"
Uie beke nemen dibah HAHAHAHAHAH 👉👈,"Hey, maybe, right? HAHAHAHAHAH 👉👈"
bighit kung nagrerestock ka kaya ng old dvds di ba? 3rd muster siguro please hahahaha,"Bighit, if you could restock old DVDs, right? Maybe 3rd muster please, hahahaha."
di ba pwedeng itigil muna ang mundo saglet kahit saglet lang,"Can't the world just stop for a moment, even just a little while?"
"Dapat sa kanila daw para gawing positive. Anyways, magaling naman sila mag alter ng results di ba? Hahahahaha... sample, 2016 VP Elections. 🤣🤣🤣🤣","It's supposed to be positive for them, they say. Anyway, they're good at altering results, right? Hahahahaha... example, 2016 VP Elections. 🤣🤣🤣🤣"
"Diploma nga napeke nya e, drug test result pa kaya?
Susko! Syapaba?","They even faked a diploma, how much more a drug test result? My goodness! Who is she anyway?"
"Tomoh!! Yun ate nga nagka yearbook pa di ba?! Mga hustler yang mga yan..Pagdating sa kanila, wag pakasiguro! Sigurado ako dyan!🤪","Exactly!! That older sister even had a yearbook, right?! Those are hustlers... When it comes to them, don't be so sure! I'm sure of it! 🤪"
Di ba sapat na bias ko si Wonwoo pumapapel (literally and figuratively) pa tong si Jeonghan lately 😩,"LAH, isn't it enough that Wonwoo is my bias, now Jeonghan is getting involved (literally and figuratively) lately 😩"
"LAH DI BA PWEDENG PURO KILIG LANG /umiyak/
#JaREDiToParty @sb19nizm","LAH, CAN'T IT JUST BE PURE KILIG (feeling giddy/flustered) /cries/ #JaREDiToParty @sb19nizm"
"ay teh, ket sa politics choice nyo boto ng tao? di ba pwedeng repetuhin nalang kung sino iboboto nila? trash.","Oh sis, even in politics, you choose people's votes? Can't you just respect who they vote for? Trash."
"hindi naman sa tinatakot ko readers ni ate nami, what if hindi siya gusto ng nanay ni sephy tapos pag hiwalayin sila tapos hindi haphy endgame oh ʼdi ba mag iiyakan nanaman tayo dahil ʼyun ang bonding ni ate nami","It's not that I'm scaring Ate Nami's readers, but what if Sephy's mother doesn't like her, then they get separated, then it's not a happy ending? Oh, we'll all cry again because that's Ate Nami's bonding."
God fearing candidate siya di ba?,"He's a God-fearing candidate, right?"
"omg kailangan ko na atang masanay na di na ghoster ung amo ko 🤧🤧
@SB19Official #SB19","OMG, I think I need to get used to my boss not ghosting me anymore 🤧🤧 @SB19Official #SB19"
di naman masamang umasa di ba? 😔👉👈 HAHAHAHAHHAHAHA,"It's not bad to hope, right? 😔👉👈 HAHAHAHAHHAHAHA"
O ka bo o latlhetse e le thread once mare mme ke di ba baakanyetse.,You just dropped it as a thread once but I've prepared them for you.
Ke di emetse,I'm waiting for them.
guys andami nag babasa neto pls discontinued na po ’to !! ayoko lang i-delete kasi bakit ba GSJSHAHAHA CHRT,"Guys, so many people are reading this, please, it's discontinued!! I just don't want to delete it because why not GSJSHAHAHA CHRT."
DI TO TAPOS????😭😭😭 ANG GANDA PA NAMAN SANA PLS DI BA NA TULOY TO OR TAPOS NA REN TO? MAY NAKITA KASE AKONG COMPLETE NA RAW E,"THIS ISN'T FINISHED????😭😭😭 IT WAS SO GOOD, PLEASE, ISN'T THIS CONTINUED OR IS IT ALREADY FINISHED? I SAW SOMEONE SAY IT WAS COMPLETE."
NOOOO HINDI PO GSJSHSJSHSJS,NOOOO IT'S NOT GSJSHSJSHSJS
Siguro next year di na ako busy sa work? 😩 Hirap kapag magre-resign. Hhahah 😿,Maybe next year I won't be busy with work anymore? 😩 It's hard when you're resigning. Hhahah 😿
training naman ng first 3 months di ba? Hahahahahahaha,"It's training for the first 3 months, right? Hahahahahahaha"
Ha ha ha lang geh!!!!! Awit,"Ha ha ha, just go!!!!! Aww, it's a pity."
Pag may hepa kap ganyan dapat para gumaling,"If you have hepatitis, this is what you should do to get better."
Takot gamitin real acct nya. Geh. Hahahahaha,Scared to use their real account. Go ahead. Hahahahaha
Mas ok kung totoong account di ba?,"It's better with a real account, right?"
Oo naman. Small follower geh. Hahaha hahahahaha. Stream na Lang Nila bazinga. Kung naunawaan Nila ang meaning. Eh di... Di na Sila clown. Hahahahahaba,"Of course. Small follower, go ahead. Hahaha hahahahaha. Just stream Bazinga. If they understand the meaning. Then... they're not clowns anymore. Hahahahahaba"
Bazinga na nga lang,Just Bazinga.
"Songjean kamusta ka na? Kumakain ka ba ng maayos? Di ba mainit yang suot mo? Pulbusan mo likod lagi ha, maglagay ka din ng towel. Miss you","Songjean, how are you? Are you eating properly? Isn't what you're wearing hot? Always put powder on your back, and put a towel too. Miss you."
Sungjin ikaw ba talaga yan parang hindi ako sure HAHAHAHA,"Sungjin, is that really you? I'm not sure HAHAHAHA"
Gud eveninggg,Good eveninggg
g eve,G'eve
"g'eve! eat kna dinner, hoy tita yung libre q","Good evening! Go eat dinner, hey Tita, where's my treat?"
di ba dumating?,Didn't it arrive?
hindi?😭,No? 😭
"Nalilimutan ko manood ng New World...di kasi pinapaalala ng @Netflix_PH, di ba no? 🤪","I keep forgetting to watch New World... @Netflix_PH doesn't remind me, right? 🤪"
"😆🤣 wala man lang silang post. 
nakakaloka. 
netflix original series di ba po.","😆🤣 They don't even have a post. It's crazy. It's a Netflix original series, isn't it?"
Wala man lang promo buti na lang mas masisipag mga airens!,"No promo whatsoever, good thing the Airens (fans) are more diligent!"
"Move na kayo sa mga issue ng mgnanakaw,martial law..tingnan nyo muna ung side ng marcos.ndi ung puro sabi ng kandidato nyo at paniwala nmn kayo na sobrang sama ng marcos..puro nmn not guilty ung mga kaso nila di ba?","Move on from the issues of thieves, martial law... look at the Marcos' side first. Not just blindly believe what your candidates say and that the Marcoses are so bad... all their cases are 'not guilty', right?"
bakit may pa-mine sa replies,Why is there 'mine' in the replies?
Ay di ba available si choi beomgyu??😔,"Oh, isn't Choi Beomgyu available?? 😔"
omg listen to my bio tumotunog sya  ang cool so much 😎,"OMG, listen to my bio, it's making sounds, it's so cool 😎"
cool di ba,"Cool, right?"
BAT LASING YUNG TATLO 😭 @Namm_luvsMatcha @nijeongzeeu @sunoofave,WHY ARE THE THREE OF THEM DRUNK 😭 @Namm_luvsMatcha @nijeongzeeu @sunoofave
"PLEASE LANG, DI BA KAYO NAAWA SAKIN 😭","PLEASE, AREN'T YOU PITYING ME 😭"
naunsa naman ka uy 😭 tarung tarung kuno 😭,"What's wrong with you, uy 😭 act properly, please 😭"
Kung alam ko lang na maaalay ako sa bankwide performance na to sana nagpaturo na ko gumiling kay Gunchan di ba 🥴 charot HAHAHA,"If I had known I'd be sacrificed to this bank-wide performance, I would've asked Gunchan to teach me how to grind, right? 🥴 Just kidding HAHAHA"
"- Sa init ng yakap mo , natutunaw ang puso ko , Di ba halata na ako'y adik na sayo .","- In the warmth of your embrace, my heart melts. Isn't it obvious that I'm addicted to you?"
"Foreshadowing to author..kinakabahan ako sa hanggang dulo, kasi may hangganan eh...di ba pwedeng palagi na lang? — Sige gawin nating palagi next time curiouscat.qa/janeeeeey__/po…","This is foreshadowing, author... I'm nervous about 'until the end', because there's an end... can't it just be forever? — Okay, let's make it forever next time. curiouscat.qa/janeeeeey__/po…"
kung management why would they put him in there in the first place? eh di ba sila pumipili ng papasok dyan? at di ka rin naman basta puwedeng mag audition without ng go signal ng manager nya.,"If it's management, why would they put him there in the first place? Didn't they choose who would join? And you can't just audition without his manager's go-ahead."
Grab your copies now! 😃,Grab your copies now! 😃
balita ko magko conceived na daw sya 🤣🤣🤣🤣,I heard she's already conceived 🤣🤣🤣🤣
sino ba naman ako para matulog di ba,"Who am I to sleep, right?"
sa anon sa sayout ko na ayaw ipatweet message niya -- AHHHHHHHHHH YES SANA :( di ba ko masasaktan sa pag expect nyan? 🤭,"Wait, to the anon in my shoutout who didn't want their message tweeted -- AHHHHHHHHHH YES, I HOPE :( will I get hurt by expecting that? 🤭"
"sandaleeee inuulan na ng mga papel hahahaha received sunsun trading cards ! yey for no dupes 🎇 thank you for this nth budol, @lajibolalacart <33 
#lajibolalacartfeedbacks","Hold onnnn, it's raining papers hahahaha received SunSun trading cards! Yay for no dupes 🎇 thank you for this nth 'budol' (impulse buy), @lajibolalacart <33 #lajibolalacartfeedbacks"
Sana kasi sinabay nyo ko di ba. 🙄 /j,"I wish you had brought me along, right? 🙄 /j"
sorry kung wala kaming namine hahahaha,Sorry if we didn't mention you hahahaha
sisihin mo si heeseung dami niyo collectors niya 🤣,"Blame Heeseung, you have so many collectors of him 🤣"
Ngayon ko lang nareceive yung mail and gift pero mukhang kagabi pa talaga siya nasend sakin exactly at 12 🥺,"I just received the mail and gift now, but it looks like it was actually sent to me last night exactly at 12 🥺"
OPO ALAM KO RAFAELA YON di ba pwede maging tanga minsan? HAHAHAHAHAHAHAHAHAHAHA,"YES I KNOW IT'S RAFAELA, can't I be stupid sometimes? HAHAHAHAHAHAHAHAHAHAHA"
di ba wednesday na?? does that mean kahapon pa yung pics??,Isn't it Wednesday already?? Does that mean the pics were from yesterday??
not me overthinking this 😭,Not me overthinking this 😭
today's tuesday bestie 😭,"Today's Tuesday, bestie 😭"
eye— 😭 sorry na,Eye— 😭 I'm sorry
Ang dami ko na Palang double block. Hahaha. Sino PA Kaya iba madagdag. Nasa Sala ko talaga sino ang marunong ng why. Hahaha. Di ba @Soundbreak190 hahahaha,"I already have so many people blocked. Hahaha. Who else can I add? I'm really in the living room, who knows why. Hahaha. Right, @Soundbreak190 hahahaha"
"Hahahaha basta happy blocking 🥰
@SB19Official","Hahahaha, as long as you're happy blocking 🥰 @SB19Official"
Hahahaha. OKs Lang Yan. Judgemental talaga ang Twitter. Hoping okay Sila. Yun Lang gusto ko. Sana nagsabi no. Para naman di ako nag check acct. Pray for their happiness,Hahahaha. It's okay. Twitter is really judgmental. Hoping they're okay. That's all I want. I wish they had said something. So I wouldn't have to check the account. Pray for their happiness.
"grabe, wala pa yung cgo?","Seriously, the CGO (Commissioner General's Office) isn't here yet?"
ksksksksksks di ba pwedeng 2022 nalang? chz,ksksksksksks can't it just be 2022? Just kidding.
"Seize the day.
POGS ON VIRAL
@AljonMendoza_ #AljonMendoza
Zzz","Seize the day.
POGS ON VIRAL
@AljonMendoza_ #AljonMendoza
Zzz"
"Sana naman di ba
POGS ON VIRAL
@AljonMendoza_ #AljonMendoza","I hope so, right?
POGS ON VIRAL
@AljonMendoza_ #AljonMendoza"
Nguumpisa n cla oh... 🤣🤣🤣 Goodluck n lng.. @imJCAlcantara,"They're starting now, oh... 🤣🤣🤣 Good luck to them.. @imJCAlcantara"
"""No pressure""pero beke nemen di ba? Toxicity starts now 🤡 hahalol","""No pressure"" but maybe, right? Toxicity starts now 🤡 lol"
"Tension na agad-agad?!?  Saya-saya kagabi nila Louie e!!! Di ba pwede masaya lang?? Pero exciting to!!!
ALDENxTWBU NewDay
#TWBUSurfaceTension
@aldenrichards02","Instant tension?!? Louie and company had so much fun last night! Can't they just be happy? But this is exciting!!!
ALDENxTWBU NewDay
#TWBUSurfaceTension
@aldenrichards02"
Bobo nito cguro magnanakaw karin kagaya ng mga Marcos haysss... Check the history,"This person is stupid, probably a thief like the Marcoses, ugh... Check the history"
wala kaming paki kung sino like mong iboto ed don kana di yung dami mong kuda sa mga maka Marcos puro nakaw sinasabi nyo bakit? nakita nyo bang nag nakaw talaga di ba asa chismis lang kayo.,"We don't care who you want to vote for, just go for it. You talk so much about Marcos supporters, always saying they're thieves. Why? Did you actually see them steal? You're just relying on gossip."
